stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\Users\hguan\Desktop\final_project_ori\TowerGame\bin\Debug\allegro5.cfg r
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.51423] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.51424] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.51479] added dtor for bitmap 00000264e886dce0, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.52842] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.52846] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.52848] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.52849] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.52850] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.52851] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.52852] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.52853] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.52854] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.52855] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.52856] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.52857] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.52858] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.52908] added dtor for bitmap 00000264e886e700, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.54276] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.54280] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.54281] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.54282] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.54288] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.54289] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.54290] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.54291] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.54292] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.54293] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.54294] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.54295] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.54297] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.54344] added dtor for bitmap 00000264e886de90, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.55708] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.55712] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.55714] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.55715] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.55716] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.55717] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.55719] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.55720] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.55721] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.55722] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.55723] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.55725] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.55726] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.55769] added dtor for bitmap 00000264e886ca50, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.57167] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.57170] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.57171] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.57172] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.57173] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.57174] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.57175] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.57176] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.57177] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.57178] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.57179] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.57180] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.57181] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.57218] added dtor for bitmap 00000264e886cc00, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.58633] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.58636] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.58642] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.58644] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.58645] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.58647] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.58648] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.58649] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.58650] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.58651] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.58653] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.58654] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.58655] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.58699] added dtor for bitmap 00000264e886d620, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.60122] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.60126] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.60127] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.60128] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.60129] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.60130] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.60131] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.60132] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.60133] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.60134] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.60135] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.60136] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.60137] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.60176] added dtor for bitmap 00000264e886cdb0, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.61567] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.61571] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.61572] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.61574] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.61575] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.61576] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.61577] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.61579] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.61580] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.61581] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.61582] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.61583] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.61585] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.61626] added dtor for bitmap 00000264e886cf60, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.63034] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.63037] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.63039] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.63040] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.63041] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.63043] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.63044] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.63045] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.63046] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.63047] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.63049] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.63050] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.63051] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.63090] added dtor for bitmap 00000264e886d470, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.64496] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.64500] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.64501] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.64502] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.64503] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.64504] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.64505] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.64506] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.64507] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.64508] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.64509] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.64510] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.64511] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.64549] added dtor for bitmap 00000264e886d7d0, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.65969] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.65973] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.65974] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.65975] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.65976] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.65977] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.65978] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.65979] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.65980] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.65981] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.65982] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.65983] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.65984] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.66030] added dtor for bitmap 0000026485341430, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.67468] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.67471] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.67473] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.67474] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.67475] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.67476] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.67477] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.67478] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.67479] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.67480] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.67481] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.67482] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.67483] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.67519] added dtor for bitmap 0000026485341ca0, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.68912] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.68915] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.68916] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.68917] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.68918] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.68919] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.68920] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.68921] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.68922] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.68923] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.68924] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.68925] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.68926] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.68962] added dtor for bitmap 0000026485341e50, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.70389] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.70394] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.70396] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.70397] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.70399] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.70401] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.70402] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.70404] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.70406] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.70408] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.70409] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.70418] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.70420] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.70472] added dtor for bitmap 0000026485340bc0, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.71957] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.71961] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.71963] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.71964] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.71965] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.71966] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.71967] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.71968] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.71969] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.71970] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.71971] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.71972] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.71973] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.72017] added dtor for bitmap 0000026485340a10, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.73406] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.73411] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.73413] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.73414] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.73415] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.73416] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.73417] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.73418] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.73419] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.73420] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.73421] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.73422] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.73423] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.73470] added dtor for bitmap 0000026485342000, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.74882] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.74886] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.74888] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.74889] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.74890] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.74891] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.74892] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.74893] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.74894] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.74899] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.74901] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.74902] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.74903] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.74952] added dtor for bitmap 0000026485340d70, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.76358] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.76363] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.76365] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.76366] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.76367] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.76368] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.76369] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.76370] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.76371] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.76372] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.76373] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.76374] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.76375] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.76431] added dtor for bitmap 0000026485342510, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.77931] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.77936] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.77937] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.77939] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.77940] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.77941] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.77942] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.77943] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.77945] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.77946] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.77947] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.77948] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.77950] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.78006] added dtor for bitmap 0000026485341280, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.79380] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.79384] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.79385] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.79387] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.79388] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.79389] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.79390] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.79392] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.79393] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.79394] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.79395] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.79396] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.79397] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.79443] added dtor for bitmap 00000264853410d0, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.80823] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.80827] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.80829] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.80830] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.80831] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.80832] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.80834] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.80835] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.80836] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.80837] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.80838] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.80840] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.80841] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.80884] added dtor for bitmap 00000264853415e0, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.82318] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.82321] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.82323] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.82324] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.82325] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.82326] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.82327] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.82328] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.82328] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   6.82329] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   6.82330] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   6.82332] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   6.82333] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   6.82371] added dtor for bitmap 0000026485341790, func 00007ffe58c51bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.83792] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.83796] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   6.83798] Fake format
